25	0	01110170734	0
25	0	01138901113	0
25	0	099029322X	0
25	0	099455026X	0
25	0	01011688301	0
25	0	01046475711	0
25	0	01048560503	0
25	0	01062842464	0
25	0	01062948866	0
25	0	0106989057X	0
25	0	01081090243	0
25	0	01089072309	0
25	0	01089072902	0
25	0	0988277492	0
25	0	0988733463	0
25	0	01003337058	0
25	0	01073169308	0
25	0	01000474674	0
25	0	0991402847	0
25	0	0993678289	0
25	0	099397001X	0
25	0	01008663816	0
25	0	01014604540	0
25	0	01065269919	0
25	0	01067580980	0
25	0	0987816438	0
25	0	099874218X	0
25	0	0999107607	0
25	0	01000719995	0
25	0	01126036153	0
25	0	0996092536	0
25	0	0100545535X	0
25	0	01009450484	0
25	0	0100969832X	0
25	0	01072078031	0
25	0	0989041492	0
25	0	0990720098	0
25	0	0992157110	0
25	0	01009852310	0
25	0	01077605315	0
25	0	01136021841	0
25	0	01033094323	0
25	0	0980419913	0
25	0	0999697404	0
25	0	01072239515	0
25	0	0998742546	0
25	0	01004755392	0
25	0	01119977541	0
25	0	0988446472	0
25	0	01065045379	0
25	0	01076038670	0
25	0	0987163655	0
25	0	0993929168	0
25	0	01132967503	0
25	0	01065045808	0
25	0	01012006190	0
25	0	0985629878	0
25	0	0990036480	0
25	0	097162240X	0
07	0	01018320857	2
07	0	01018815279	2
07	0	01029368872	2
07	0	0985383283	2
07	0	0988812509	2
07	0	098349956X	0
07	0	0993291368	2
07	0	01000031659	2
07	0	01008917613	2
07	0	0978635272	1
07	0	01009639943	0
07	0	01046939580	0
07	0	099214566X	2
07	0	0994521537	0
07	0	0996795987	0
07	0	01009760343	2
07	0	01020077182	1
07	0	01007145862	0
07	0	01114283207	0
07	0	01126969842	0
07	0	0990518213	0
07	0	0998577995	1
07	0	01006150102	0
07	0	01126326879	0
07	0	01088318614	1
07	0	0988812363	0
07	0	0999134345	0
07	0	01018321020	2
07	0	01026662230	0
07	0	01029368929	0
07	0	0992060141	0
07	0	01027158730	0
07	0	01055901396	1
07	0	01041354061	0
07	0	0999949349	1
07	0	01073787346	0
07	0	01054919666	0
07	0	01057873535	0
07	0	01029160066	0
07	0	0106772902X	0
07	0	01107983142	0
07	0	01070409618	0
07	0	01028540493	0
07	0	0102213891X	1
07	0	0101625802X	0
07	0	01036234010	0
07	0	01008658944	1
07	0	01034834010	0
07	0	01031295763	0
07	0	0112150132X	0
07	0	01028206402	0
07	0	01050181220	0
07	0	01088318517	0
07	0	01088318576	0
07	0	01029160074	0
07	0	01081430311	0
07	0	0110576012X	0
07	0	0985483652	0
07	0	01017631794	0
07	0	0999658328	1
07	0	01055831649	0
07	0	01061009122	0
07	0	01045240389	0
07	0	0981185266	0
07	0	01080492542	1
12	0	01126121355	2
12	0	01065759991	2
12	0	01074585224	1
12	0	0997920068	1
12	0	01097585360	1
12	0	01079661999	1
12	0	0101662185X	2
12	0	01072247925	1
12	0	0987737449	1
12	0	01110728204	2
12	0	01110046030	1
12	0	0997488948	1
12	0	01066723818	2
12	0	01079554297	2
12	0	0994207425	1
12	0	01009134388	1
12	0	01012505669	1
12	0	01013689992	1
12	0	01055946950	0
12	0	01133554849	1
12	0	0989261255	1
12	0	0997278870	1
12	0	0995914931	2
12	0	01075810051	0
12	0	0999759361	0
12	0	01082215864	1
12	0	01135667411	2
12	0	01074035836	1
12	0	0994033664	0
12	0	01060387883	2
12	0	01072459949	1
12	0	01042523983	2
12	0	0988528355	0
12	0	01099956684	1
12	0	01125947438	0
12	0	01126732354	1
12	0	0988403358	2
12	0	01002248310	2
12	0	01046022164	1
12	0	0988538105	2
12	0	01058655566	1
12	0	01125947446	1
12	0	01008009210	0
12	0	0986807079	0
12	0	0991046072	1
12	0	0996206418	1
12	0	01077304919	0
12	0	01047640597	2
12	0	01046021222	0
12	0	01051458285	0
12	0	01071947273	0
12	0	01072244543	0
12	0	01117735230	0
12	0	0986877956	0
12	0	01066285675	0
12	0	01037322118	0
12	0	01125947039	0
12	0	098905747X	0
12	0	01029835535	0
12	0	0986903477	1
12	0	0996278133	0
12	0	0996364072	1
12	0	01004406967	0
12	0	01011121115	1
12	0	0109489821X	0
12	0	01117236951	0
12	0	01045607304	2
12	0	01067968776	0
12	0	01097490599	0
12	0	01103026968	0
12	0	01117804984	1
12	0	01066287651	0
12	0	0107730384X	0
12	0	01097473643	1
12	0	01097608719	0
12	0	0988939401	0
12	0	01009334093	2
12	0	01117809048	0
12	0	01045438634	0
12	0	0987386565	2
12	0	0991575032	0
12	0	099294788X	0
12	0	0993471307	1
12	0	0993770983	1
12	0	01000131262	0
12	0	01009134566	0
12	0	01016371179	0
12	0	01067969918	0
12	0	01000543242	1
12	0	01000717887	0
12	0	01117804739	0
12	0	0111301511X	1
12	0	01125945907	0
12	0	01133498825	0
12	0	01056019794	0
12	0	0990864278	0
12	0	01110365764	1
12	0	01000498514	0
12	0	01013489632	1
12	0	01022526642	0
12	0	0103016729X	0
12	0	0995566712	1
12	0	01075375193	1
12	0	0972846085	0
12	0	099046539X	0
12	0	0993047211	0
12	0	0995563411	0
12	0	01003243312	0
12	0	0100583721X	1
12	0	01017129002	0
12	0	01053021429	0
12	0	01121933122	0
12	0	01136026061	0
12	0	01136868232	1
12	0	01065872844	1
12	0	01028206046	0
12	0	01051936632	1
12	0	0109576649X	0
12	0	0987694081	0
12	0	0997984414	0
12	0	01002101301	0
12	0	01016147872	0
12	0	01017634084	0
12	0	01026813476	1
12	0	01059312468	0
12	0	01046999249	0
12	0	01080242775	0
12	0	01054898553	2
12	0	01098135849	1
12	0	01126128872	1
12	0	01133498116	1
12	0	01135668965	0
12	0	0992368316	0
12	0	01006072411	0
12	0	0101693582X	0
12	0	01032590807	0
12	0	01097421163	0
12	0	01125646837	0
12	0	01051396980	2
12	0	01069788864	0
12	0	01053763697	1
12	0	0984512993	1
12	0	0987728547	0
12	0	0992430518	0
12	0	0993258999	0
12	0	01007173858	0
12	0	01014425905	0
12	0	01015477631	0
12	0	0102258782X	0
12	0	01137280670	1
12	0	01075860741	0
12	0	0988706865	0
12	0	0990018679	0
12	0	0992519667	0
12	0	099576719X	0
12	0	0999858521	0
12	0	01004964013	0
12	0	01069476714	0
12	0	01064687652	0
12	0	01063805023	0
12	0	01135963525	1
12	0	01135963622	1
12	0	0113596422X	0
12	0	01136866981	1
12	0	01136958754	0
12	0	01138633879	0
12	0	01135670935	1
12	0	01138446149	0
12	0	01136662111	0
12	0	01038616042	0
12	0	01051356938	0
12	0	01074528247	0
12	0	01077305818	2
12	0	01046472348	0
12	0	0109749361X	0
12	0	01137057130	0
12	0	01065983247	0
12	0	01069729043	0
12	0	01072720604	0
12	0	01135666962	0
12	0	01074673085	0
12	0	01076865615	0
12	0	0109756505X	0
12	0	01020802707	1
12	0	01021314943	0
12	0	01048327426	0
12	0	01070580031	0
12	0	01077314523	1
12	0	01125948353	1
12	0	01065873638	0
12	0	0999571133	0
12	0	01077300271	0
12	0	01063693578	0
12	0	0112154679X	1
12	0	01082303828	0
12	0	01053655495	0
12	0	01072184796	0
12	0	01062958217	0
12	0	01117760588	0
12	0	01112266674	0
12	0	01063160014	0
12	0	0999630083	0
12	0	01063120802	0
12	0	01076270948	0
12	0	01046016318	0
12	0	0103361548X	0
12	0	01007776595	0
12	0	01078728445	0
12	0	01114413798	0
12	0	01058703056	0
12	0	01139785958	0
12	0	01125530669	0
12	0	01032798874	0
12	0	01101601973	0
15	0	01051978548	2
15	0	01072560887	2
15	0	01063759552	2
15	0	01033112364	2
15	0	01010331469	2
15	0	01109910177	2
15	0	099905936X	1
15	0	0987298143	2
15	0	01019611049	2
15	0	0973485434	2
15	0	01105179869	2
15	0	01115665642	1
15	0	01052894917	1
15	0	0997949864	2
15	0	0994207034	2
15	0	01028985207	2
15	0	01125229780	0
15	0	0111780948X	2
15	0	01044785837	1
15	0	0105098188X	2
15	0	01060638606	2
15	0	01047228408	2
15	0	0987523546	2
15	0	0100711570X	2
15	0	01117808335	1
15	0	01140138405	1
15	0	01035099217	2
15	0	01104708337	2
15	0	01008662941	2
15	0	0988538539	1
15	0	01000155145	2
15	0	01009638998	1
15	0	01020262907	2
15	0	01011089491	1
15	0	0996718079	2
15	0	01062609514	1
15	0	01063810825	1
15	0	0992752558	1
15	0	01014179076	2
15	0	01127351915	2
15	0	01028323913	1
15	0	01060384310	1
15	0	01110324006	2
15	0	01009964127	1
15	0	01045308242	2
15	0	0996248056	1
15	0	0990324842	2
15	0	0103789927X	2
15	0	01097388824	1
15	0	0996544453	1
15	0	01036943283	1
15	0	01044549823	2
15	0	01103840266	2
15	0	0102174624X	1
15	0	01024001555	2
15	0	01120523362	2
15	0	01022905058	1
15	0	01045926221	1
15	0	01045264253	0
15	0	01046076973	1
15	0	0100084062X	1
15	0	01077303564	0
15	0	01051806003	1
15	0	0105480463X	0
15	0	01074464974	2
15	0	098870465X	1
15	0	0990772500	2
15	0	0992849306	2
15	0	0997897988	1
15	0	0999599348	1
15	0	01018043446	2
15	0	0111303419X	1
15	0	0101172734X	1
15	0	0994759738	1
15	0	0989016102	1
15	0	0989069966	0
15	0	0989831159	2
15	0	0993508472	1
15	0	0995737622	0
15	0	01000680096	0
15	0	01001049829	2
15	0	01003460496	1
15	0	01019650621	1
15	0	01021464740	0
15	0	01021846074	0
15	0	01079538046	2
15	0	0104995615X	1
15	0	01047022427	0
15	0	01067706275	1
15	0	01110315929	0
15	0	01047884933	0
15	0	01047223465	0
15	0	01062842464	0
15	0	01047800837	2
15	0	0980436877	1
15	0	0989040828	1
15	0	0989548848	2
15	0	0990907171	1
15	0	0994145381	2
15	0	0997484454	0
15	0	01001351487	2
15	0	01002098548	0
15	0	01005399611	2
15	0	01006224688	2
15	0	01007115572	2
15	0	01007118547	1
15	0	01010763954	2
15	0	01011086395	1
15	0	01012733130	1
15	0	01016925050	2
15	0	01017605599	2
15	0	01019897988	2
15	0	01021563730	1
15	0	01023756501	1
15	0	01023867478	1
15	0	01028145063	1
15	0	01029612447	1
15	0	01030023581	0
15	0	01042643962	1
15	0	01036399966	0
15	0	01044866896	2
15	0	01052063020	1
15	0	01058659669	1
15	0	01117706877	2
15	0	01128861380	1
15	0	0994166672	0
15	0	0999059386	2
15	0	01046497138	0
15	0	0987442775	0
15	0	0990139468	1
15	0	0991577728	1
15	0	0998837229	1
15	0	0100235367X	1
15	0	01011563010	1
15	0	01021315249	1
15	0	01024619737	2
15	0	01049950186	1
15	0	0106314017X	0
15	0	01070195901	0
15	0	01071772031	0
15	0	0986496561	0
15	0	0101887433X	0
15	0	01050923782	0
15	0	0105851332X	0
15	0	01116627418	1
15	0	0997893443	2
15	0	01046406159	0
15	0	01046768662	0
15	0	01047004739	2
15	0	01091067201	1
15	0	0986535273	1
15	0	0986800996	0
15	0	01011727358	1
15	0	01017773866	0
15	0	01022022849	1
15	0	0104736848X	2
15	0	0102925785X	0
15	0	01079657908	0
15	0	0986665029	0
15	0	01000028488	1
15	0	01000807282	1
15	0	01001080483	1
15	0	01001972791	0
15	0	01059619520	1
15	0	01022206648	0
15	0	01048534685	1
15	0	01014316839	1
15	0	01097522776	0
15	0	01052998496	0
15	0	0984065822	1
15	0	0990532143	1
15	0	0991743202	1
15	0	01004963394	0
15	0	01010075217	2
15	0	01032017546	0
15	0	01032353201	1
15	0	0993987168	0
15	0	01063759161	0
15	0	01049284674	1
15	0	01060505894	1
15	0	0999018779	0
15	0	01009114565	1
15	0	01010477684	0
15	0	01111963568	1
15	0	01066617899	1
15	0	0107070458X	1
15	0	01036841065	1
15	0	01049440293	0
15	0	01064849326	0
15	0	01046983571	0
15	0	01060643413	0
15	0	0997008989	0
15	0	01008774529	0
15	0	01009199242	0
15	0	01018177167	0
15	0	01028067127	0
15	0	01045779873	0
15	0	01057006327	1
15	0	01060323613	0
15	0	01060845369	0
15	0	01064036457	0
15	0	01066288062	1
15	0	01141108941	0
15	0	0114110895X	0
15	0	01036428850	0
15	0	01048404366	1
15	0	01028157088	0
15	0	01076437850	0
15	0	01082130869	0
15	0	0106079781X	0
15	0	01070279781	0
15	0	01019447583	0
15	0	0104753732X	1
15	0	01054294941	0
15	0	01056876417	0
15	0	01023886405	1
15	0	01003948235	0
15	0	01029254168	1
15	0	01052010539	1
15	0	0990139379	0
15	0	099369098X	0
15	0	01005007586	0
15	0	01009136666	1
15	0	01120610753	1
15	0	01080956166	0
15	0	0998743941	0
15	0	01028586019	0
15	0	0991776976	0
15	0	01000247392	0
15	0	01004368453	0
15	0	01021196193	0
15	0	01059072238	0
15	0	0987488473	0
15	0	01001892038	1
15	0	01049935918	0
15	0	01079812598	0
15	0	0991501179	0
15	0	0991841573	0
15	0	01049691563	0
15	0	01122198752	1
15	0	01034335324	0
15	0	01130453936	1
15	0	01058899937	0
15	0	01065889151	0
15	0	01050587332	0
15	0	0104553840X	1
15	0	01051778077	0
15	0	01120121221	0
15	0	0994478046	0
15	0	0105240765X	0
15	0	01001080300	0
15	0	01050066480	0
15	0	01047229641	0
15	0	01006751084	0
15	0	01054896305	0
15	0	01059167557	0
15	0	01136828001	0
15	0	01121698557	2
15	0	01079159576	0
15	0	01137066873	0
15	0	01051351847	0
15	0	01062718836	0
15	0	01063711754	0
15	0	01069638765	0
15	0	01047024179	0
15	0	0988481618	0
15	0	01023103427	0
15	0	0987274090	0
15	0	01045525383	0
15	0	01060623846	0
15	0	01051977584	0
15	0	0998665657	0
15	0	0987455850	0
15	0	0988667355	0
15	0	0989040658	0
15	0	01009114573	1
15	0	01059294141	0
15	0	01036956008	0
15	0	01031207341	0
15	0	01141061163	0
15	0	01117707431	0
15	0	01051770351	1
15	0	01020291206	0
15	0	01062647475	0
15	0	01008936898	0
15	0	01048560368	0
15	0	01134959850	0
15	0	01063692148	0
15	0	01065889941	0
15	0	01017606943	1
15	0	01052629318	0
15	0	01059345102	0
15	0	01059754827	1
15	0	01060503948	0
15	0	01065937008	1
15	0	01060620774	0
15	0	01048015068	0
15	0	01063720311	0
15	0	01046915398	0
15	0	01048562034	0
15	0	0106029205X	0
15	0	01071329030	0
15	0	01077408528	0
15	0	0990746127	0
15	0	01007257237	0
15	0	01009429388	0
15	0	099117996X	0
15	0	01047162075	0
15	0	01060549743	0
15	0	01047536730	0
15	0	01024745783	0
15	0	01067306323	0
15	0	01060589958	0
15	0	01138198285	0
15	0	01078245339	0
15	0	01119815436	0
15	0	0103148972X	0
15	0	01057978035	0
15	0	01136220070	0
15	0	0106816770X	0
15	0	01049874986	0
15	0	01038189411	0
15	0	01041893914	0
21	0	01125240784	2
21	0	0991178165	2
21	0	01071378090	2
21	0	01031223851	2
21	0	01001927591	2
21	0	01052359329	2
21	0	0987994441	2
21	0	01132028450	2
21	0	0980909023	1
21	0	01002057744	2
21	0	01028637047	0
21	0	01017690685	2
21	0	01023353229	2
21	0	0991577310	1
21	0	01051043336	0
21	0	01055042628	0
21	0	0107967991X	0
21	0	01082653888	0
21	0	01076038735	0
21	0	01068474092	1
21	0	01011684322	0
21	0	0113990194X	0
21	0	01112336672	1
21	0	01001427726	0
21	0	01003267548	0
21	0	0101173043X	2
21	0	01054726825	0
21	0	0989790452	0
21	0	01066724318	0
21	0	01017562164	0
21	0	01037217217	0
21	0	0990954242	0
21	0	0991885171	0
21	0	01011923491	0
21	0	01054727805	0
21	0	01068468793	1
21	0	01002956757	0
21	0	01099436389	0
21	0	01050405560	0
21	0	01056835931	0
21	0	01061082040	0
21	0	01122577249	0
21	0	01017502846	0
21	0	01022173723	0
21	0	01095898477	0
21	0	01120723280	0
21	0	01110195923	0
22	0	01082131563	2
22	0	01056961171	2
22	0	01045552992	1
22	0	01097484920	2
22	0	0998986089	2
22	0	01063092868	2
22	0	01082131504	2
22	0	01044962429	2
22	0	01122198612	1
22	0	01074582497	2
22	0	01112386637	2
22	0	0990717631	2
22	0	01097474097	2
22	0	01122541600	1
22	0	01047020475	2
22	0	01048014738	2
22	0	01110025696	1
22	0	01123863695	1
22	0	01005803846	1
22	0	01001786521	1
22	0	01097430863	2
22	0	0987716247	1
22	0	01124170383	1
22	0	01110321163	2
22	0	0990587592	2
22	0	01052998534	1
22	0	01102354252	1
22	0	01084634376	1
22	0	0104936922X	0
22	0	01052630928	2
22	0	01065910649	1
22	0	0987015060	1
22	0	0987737767	1
22	0	0988729938	1
22	0	01078029547	0
22	0	01017354022	1
22	0	01063099137	0
22	0	01067618163	0
22	0	01072181460	1
22	0	0107900663X	0
22	0	01053705697	1
22	0	01128459647	1
22	0	0111001354X	0
22	0	01011135302	1
22	0	01011642719	1
22	0	01046476238	1
22	0	01103961004	0
22	0	01046354531	1
22	0	0987337319	1
22	0	0990926990	1
22	0	0991751442	1
22	0	0994360797	1
22	0	0996600426	1
22	0	0996623043	1
22	0	01000570304	1
22	0	01022018159	1
22	0	01136905383	1
22	0	01036848280	1
22	0	01074699149	1
22	0	0988021935	0
22	0	0990467015	1
22	0	0991498313	1
22	0	01002015138	1
22	0	01009722875	1
22	0	01117712990	1
22	0	01014977509	1
22	0	0994113765	1
22	0	098840429X	1
22	0	0998450502	0
22	0	0998450510	0
22	0	01016842708	1
22	0	01033913537	0
22	0	01033913553	0
22	0	0103391357X	0
22	0	01046473794	1
22	0	01127023810	1
22	0	01048014681	0
22	0	01010783726	1
22	0	01032268948	1
22	0	0999134019	1
22	0	01008652563	1
22	0	01018208267	1
22	0	0102920408X	1
22	0	01138834688	0
22	0	01014070880	1
22	0	01135669767	0
22	0	01140758519	1
22	0	01008393533	0
22	0	0102171609X	0
22	0	0992159873	0
22	0	0999785931	0
22	0	01049934377	0
22	0	01046458612	1
22	0	01113014512	0
22	0	01028630778	1
22	0	01052537030	1
22	0	01077573111	0
22	0	0992996139	0
22	0	01061241017	1
22	0	01097448770	1
22	0	0986888427	1
22	0	01074467523	0
22	0	01017557977	1
22	0	0102362785X	1
22	0	01047528878	0
22	0	01097394131	1
22	0	01046998234	1
22	0	01070939692	0
22	0	01056962097	1
22	0	01010764209	0
22	0	0106816770X	1
22	0	01066042985	0
22	0	01069736414	0
22	0	01077377754	0
22	0	01071629433	0
22	0	01072188376	1
22	0	01077306296	0
22	0	01100691324	0
22	0	01060836149	0
22	0	01135668043	0
22	0	0986335096	0
22	0	0986807850	1
22	0	0986905720	0
22	0	0988849445	0
22	0	0989076660	1
22	0	0991050878	1
22	0	0995047928	2
22	0	0999759337	1
22	0	01000130665	0
22	0	01001701674	0
22	0	01014447658	1
22	0	01047762447	0
22	0	01048095770	1
22	0	01049875869	0
22	0	01053655118	1
22	0	01054191697	0
22	0	01060507625	0
22	0	01065910762	0
22	0	01074463951	0
22	0	01076040152	0
22	0	01079843159	1
22	0	01097561666	0
22	0	01126970948	0
22	0	01133499074	1
22	0	01133499104	1
22	0	01135668868	1
22	0	01135961735	1
22	0	01136661859	0
23	0	0988697238	2
23	0	01135330727	2
23	0	01133545130	2
23	0	01001790820	2
23	0	0986950653	2
23	0	0989199142	2
23	0	01051936764	2
23	0	01060638274	2
23	0	0984344314	1
23	0	0987297406	1
23	0	0988887568	2
23	0	0989861325	1
23	0	01097565432	2
23	0	0980216036	2
23	0	0986859745	2
23	0	0988621517	1
23	0	01007975032	2
23	0	01046177389	2
23	0	01111233896	0
23	0	01046312790	2
23	0	01075810787	0
23	0	01067545867	0
23	0	0986910201	1
23	0	0986909661	0
23	0	0987522701	1
23	0	0988504510	1
23	0	0991654811	0
23	0	01045264040	2
23	0	01046458388	0
23	0	01097382494	1
23	0	01105179168	0
23	0	01119707064	0
23	0	0988574756	1
23	0	0994102232	2
23	0	098874127X	0
23	0	0996062424	0
23	0	0991352165	0
23	0	0107965948X	0
23	0	01110037333	0
23	0	0989491595	1
23	0	01058435965	1
23	0	01081212209	1
23	0	01139561332	2
23	0	01081423625	0
23	0	0988211106	1
23	0	01079663312	0
23	0	0998838551	0
23	0	01074477510	0
23	0	01067429042	0
23	0	01136258000	1
23	0	0106118398X	0
23	0	0999184873	1
23	0	01047581825	2
23	0	0987814605	1
23	0	098938179X	1
23	0	01001889592	2
23	0	01021173347	1
23	0	01059343436	1
23	0	01074671430	2
23	0	01081990449	0
23	0	01048095029	0
23	0	01081212144	0
23	0	01076954375	0
23	0	01081423587	0
23	0	01081990678	0
23	0	01118745884	0
23	0	0113070727X	0
23	0	01135194505	0
23	0	01139646826	0
23	0	0985621346	0
23	0	0986850551	0
23	0	0988230607	0
23	0	0988630141	0
23	0	0988784092	0
23	0	0996211241	0
23	0	01000424359	0
23	0	01000960110	0
23	0	01007442921	0
23	0	01014282977	0
23	0	0104534575X	0
23	0	01046177354	1
23	0	01046273388	0
23	0	01048051382	0
23	0	0105197819X	0
23	0	01060293102	0
23	0	01060524120	0
23	0	01060954230	0
23	0	01067702512	0
23	0	01070932906	0
23	0	01074661370	0
23	0	01077489234	0
23	0	01077956789	0
23	0	01079333436	0
23	0	01079399011	0
23	0	01081212039	0
23	0	01081212071	0
23	0	0108121211X	0
23	0	01081212136	0
23	0	01081212187	0
23	0	01081212217	0
23	0	01081212233	0
23	0	01081212306	0
23	0	01081718463	0
23	0	01081718579	0
23	0	01081990694	0
23	0	01081990740	0
23	0	01081990775	0
23	0	01097488349	0
23	0	01100368086	0
23	0	01102932973	0
23	0	01110755104	0
23	0	01117644979	0
23	0	01119919886	0
23	0	01122199694	1
23	0	01122587120	0
23	0	01123365059	1
23	0	01129692566	0
23	0	0113162971X	0
23	0	01131629728	0
23	0	0113926026X	0
23	0	01140220101	0
23	0	01125242256	0
23	0	0988309742	0
23	0	0988759322	0
23	0	0988914948	0
23	0	0989081400	0
23	0	0989928233	0
23	0	0992289262	0
23	0	0993077153	0
23	0	0994357737	0
23	0	0994677308	0
23	0	0995098352	0
23	0	0997817380	0
23	0	01012626865	0
23	0	01023102420	0
23	0	01046766201	0
23	0	01050924029	0
23	0	01060830957	0
23	0	01063690978	0
23	0	01066903107	0
23	0	0107194794X	0
23	0	01073247562	0
23	0	01076881548	0
23	0	01076881572	0
23	0	01079001468	0
23	0	01079001484	0
23	0	01079001492	0
23	0	01081212098	0
23	0	01081212128	1
23	0	01081212268	0
23	0	01081559403	0
23	0	01097284654	0
23	0	01103955144	1
23	0	01103956426	0
23	0	01123055920	0
23	0	01125089652	0
23	0	01127581422	0
23	0	01139286757	0
23	0	01070385492	0
23	0	0107135941X	0
26	0	01027797954	1
26	0	01046649477	2
26	0	01046839845	1
26	0	01047023903	2
26	0	01051381207	2
26	0	01066509603	2
26	0	01066546479	0
26	0	01067547762	2
26	0	01074584317	1
26	0	01100560564	1
26	0	01138147486	2
26	0	0113819641X	2
26	0	01060899914	1
26	0	01097438783	2
26	0	01105184579	2
26	0	0979687667	1
26	0	01097550052	1
26	0	01110023081	2
26	0	01081211768	2
26	0	01117803694	1
26	0	01098443918	1
26	0	01105184358	0
26	0	01049525914	0
26	0	01079662197	0
26	0	01072360276	0
26	0	01104374315	0
26	0	0105234917X	0
26	0	01048094456	1
26	0	0112990041X	0
26	0	01049739574	0
26	0	01046323172	0
26	0	01097438031	2
26	0	01067980431	2
26	0	01069092827	2
26	0	01118369203	0
26	0	01049369009	0
26	0	01097433498	0
26	0	01072784823	0
26	0	01081987294	2
26	0	01120412048	0
26	0	0106052970X	0
26	0	01077310110	1
26	0	01048680207	0
26	0	01098306953	0
26	0	01072784769	2
26	0	01110884273	0
26	0	01112603484	2
26	0	01103803999	0
26	0	01107777305	2
26	0	01068748109	0
26	0	01083462865	0
26	0	01132378672	0
26	0	01070074551	0
26	0	01046767801	0
26	0	0986910767	0
26	0	01060717832	0
26	0	0106651111X	1
26	0	0987025929	0
26	0	0998683051	0
26	0	01027022650	1
26	0	01072464632	0
26	0	01074824423	0
26	0	01099310725	0
26	0	01099310970	0
26	0	01069150452	1
26	0	01072839156	2
26	0	01071596500	0
26	0	01067617299	2
26	0	01078957622	0
26	0	0105396272X	0
26	0	01038274664	0
26	0	01128861631	2
26	0	01053328168	0
26	0	0995338531	0
26	0	01038162017	0
26	0	01106854519	0
26	0	0986514063	0
26	0	01059238136	1
26	0	01073201678	1
26	0	0998800163	0
